theta0,mean_rate_mean,mean_rate_std,smooth_std_mean,smooth_std_std,score,target_mean_rate,target_smooth_std
7.5,7.079583333333333,0.06955588280895668,0.15281312416323953,0.007875409988808335,0.06469131872805384,8.029166666666667,0.19722305127246795
8.0,7.736250000000001,0.04499999999999993,0.20071429422464981,0.08606150365518113,0.0016442663963459848,8.029166666666667,0.19722305127246795
8.5,8.12875,0.04993746088859538,0.1565649247471768,0.036367795073373926,0.04265289226801301,8.029166666666667,0.19722305127246795
9.0,8.60875,0.10695355300316087,0.16397466273785558,0.021728022663981897,0.03363075370503283,8.029166666666667,0.19722305127246795
