kappa,Seed,Closure,N,Duration_s,MC_runtime_s,bias_hz_50ms,rmse_hz_50ms,crmse_hz_50ms,mc_std_hz_50ms,nrmse_50ms,centered_nrmse_50ms,mc_mean_hz_50ms,closure_mean_hz_50ms,mass_min,mass_final,mass_error_max,tail_mass_max,cum_leak_final,runtime_s,pde_kappa,use_jensen,dr,dt,R_max,dynamic_joint_moments,min_cov_eigenvalue,covariance_projection_total
1.0,1,joint_gaussian,5000,8.0,17.568941022997024,0.012593040393240407,0.09334573973849929,0.0924923913680572,0.11457604980828445,0.8147055156351698,0.8072576382483166,8.197533333333332,8.210126373726574,0.9999976949066497,0.9999976949066497,2.3050933503077076e-06,3.2429453312932806e-06,2.305093349485372e-06,35.68552848500258,1.0,False,0.001,0.0001,2.0,True,-8.271806125530277e-25,5.440023993386731e-12
1.0,2,mean_only,5000,8.0,15.4498456089932,-1.0339746840389799,1.038046626904452,0.0918539732085763,0.1123163699026211,9.242166816862438,0.8178146541614031,8.171033333333336,7.137058649294355,0.9999824464029974,0.9999824464029974,1.7553597002617494e-05,1.5701892725472824e-05,1.7553597000518634e-05,9.233073267998407,1.0,False,0.001,0.0001,2.0,False,0.0,0.0
1.0,2,variance_corrected,5000,8.0,15.4498456089932,0.24021879238081079,0.2568141158977055,0.0908208231157647,0.1123163699026211,2.2865243607887673,0.8086160832522173,8.171033333333336,8.411252125714144,0.9999988472676632,0.9999988472676632,1.1527323368065723e-06,1.8122775749719828e-06,1.152732333198511e-06,13.840547237996361,1.0,True,0.001,0.0001,2.0,False,0.0,0.0
1.0,2,joint_gaussian,5000,8.0,15.4498456089932,0.03748554780631339,0.09837749290360825,0.0909558399205905,0.1123163699026211,0.8758963006808542,0.8098181947960899,8.171033333333336,8.208518881139648,0.9999976892362412,0.9999976892362412,2.310763758783807e-06,3.1512780771655113e-06,2.3107637552670567e-06,36.50719081101124,1.0,False,0.001,0.0001,2.0,True,-8.271806125530277e-25,4.181916994839089e-12
1.0,3,mean_only,5000,8.0,16.719169566000346,-1.0319403670876304,1.0375521344600072,0.10776599880093692,0.1208745235263459,8.583712300912289,0.891552625458318,8.1513,7.119359632912372,0.9999819128717555,0.9999819128717555,1.8087128244470563e-05,1.6116696710746274e-05,1.808712824186256e-05,9.373387133004144,1.0,False,0.001,0.0001,2.0,False,0.0,0.0
1.0,3,variance_corrected,5000,8.0,16.719169566000346,0.23940279448115345,0.26321649786582846,0.10940396127822011,0.1208745235263459,2.1776011204582546,0.905103557693647,8.1513,8.390702794481154,0.9999988047076143,0.9999988047076143,1.1952923857361242e-06,1.880250097914776e-06,1.1952923826278053e-06,9.713529330008896,1.0,True,0.001,0.0001,2.0,False,0.0,0.0
1.0,3,joint_gaussian,5000,8.0,16.719169566000346,0.03720732193701628,0.11517926314382049,0.10900402677254024,0.1208745235263459,0.9528828721191686,0.9017948827635432,8.1513,8.188507321937019,0.9999976093954475,0.9999976093954475,2.3906045525379227e-06,3.261686380978492e-06,2.3906045529389864e-06,37.230208503999165,1.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,6.763352459572369e-12
1.0,4,mean_only,5000,8.0,18.069605512995622,-1.0539259149295115,1.0569594579742936,0.08002163233341761,0.09408682863292062,11.233872725140058,0.8505083389049246,8.177366666666666,7.1234407517371565,0.9999818470510674,0.9999818470510674,1.8152948932592672e-05,1.6250261349628498e-05,1.815294893195237e-05,9.527013635990443,1.0,False,0.001,0.0001,2.0,False,0.0,0.0
1.0,4,variance_corrected,5000,8.0,18.069605512995622,0.2180871697721035,0.23235624079876407,0.08017112334829136,0.09408682863292062,2.4695937165158472,0.8520972012042055,8.177366666666666,8.39545383643877,0.9999987993215043,0.9999987993215043,1.2006784957385719e-06,1.8988745370017491e-06,1.20067849407154e-06,12.996319538986427,1.0,True,0.001,0.0001,2.0,False,0.0,0.0
1.0,4,joint_gaussian,5000,8.0,18.069605512995622,0.01576544421569845,0.08162865048627799,0.08009174332534305,0.09408682863292062,0.8675884996055275,0.8512535121979791,8.177366666666666,8.193132110882365,0.9999975994176578,0.9999975994176578,2.4005823422434958e-06,3.2934829760791857e-06,2.4005823377543503e-06,35.31231377000222,1.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,6.727009766485164e-12
2.0,0,mean_only,5000,8.0,15.592213907002588,-1.0143893512523154,1.019223556493747,0.09915090608597307,0.11746268625974937,8.676998534154942,0.8441055559270727,8.138166666666669,7.123777315414353,0.9999818984436499,0.9999818984436499,1.8101556350069714e-05,1.5898524345842247e-05,1.8101556347596222e-05,12.774407085002167,2.0,False,0.001,0.0001,2.0,False,0.0,0.0
2.0,0,variance_corrected,5000,8.0,15.592213907002588,0.2576653252452153,0.2760101386995432,0.09894532243223274,0.11746268625974937,2.3497686583566826,0.8423553520088197,8.138166666666669,8.395831991911884,0.999998803532455,0.999998803532455,1.1964675450393258e-06,1.8319878612580216e-06,1.1964675433160928e-06,9.749434605997521,2.0,True,0.001,0.0001,2.0,False,0.0,0.0
2.0,0,joint_gaussian,5000,8.0,15.592213907002588,0.0010196053013241107,0.09890901432663785,0.0989037588774894,0.11746268625974937,0.8420462486948141,0.8420015072597611,8.138166666666669,8.139186271967993,0.9999978716177798,0.9999978716177798,2.1283822202455838e-06,2.9119595224679003e-06,2.1283822164752906e-06,41.09814672899665,2.0,False,0.001,0.0001,2.0,True,-1.6543612251060553e-24,1.3466903630222023e-11
2.0,1,mean_only,5000,8.0,17.757040803990094,-1.0058328815396882,1.0095006172885774,0.08597505870650392,0.10043660771852242,10.05112219757305,0.8560131675041478,8.13026666666667,7.12443378512698,0.999981924724656,0.999981924724656,1.8075275344031638e-05,1.609771482667288e-05,1.807527534289128e-05,9.524889961990993,2.0,False,0.001,0.0001,2.0,False,0.0,0.0
2.0,1,variance_corrected,5000,8.0,17.757040803990094,0.26634066776903675,0.2797501192217963,0.08557323119383123,0.10043660771852242,2.7853401819962613,0.8520123602108666,8.13026666666667,8.396607334435705,0.9999988057383462,0.9999988057383462,1.1942616537918838e-06,1.8442821682368537e-06,1.1942616519994284e-06,9.580089005001355,2.0,True,0.001,0.0001,2.0,False,0.0,0.0
2.0,1,joint_gaussian,5000,8.0,17.757040803990094,0.009668000542988017,0.08615635670973538,0.08561219286407719,0.10043660771852242,0.8578182663356373,0.8524002832115632,8.13026666666667,8.139934667209655,0.9999978754009723,0.9999978754009723,2.1245990277085625e-06,2.9375373411882815e-06,2.124599028201177e-06,32.72366771599627,2.0,False,0.001,0.0001,2.0,True,-8.271806125530277e-25,1.0880048120546999e-11
2.0,2,mean_only,5000,8.0,15.718667662004009,-0.9733273894342446,0.9773482909645805,0.08856339440482601,0.09856796661825874,9.915475833540594,0.8985007750826476,8.096833333333334,7.12350594389909,0.9999819312533454,0.9999819312533454,1.8068746654553713e-05,1.590213064387902e-05,1.806874665239373e-05,11.983516842999961,2.0,False,0.001,0.0001,2.0,False,0.0,0.0
2.0,2,variance_corrected,5000,8.0,15.718667662004009,0.29868842408984403,0.3116717871544591,0.0890198192695309,0.09856796661825874,3.161998749162844,0.9031313348919268,8.096833333333334,8.39552175742318,0.9999988061892375,0.9999988061892375,1.1938107624676064e-06,1.8258933040585092e-06,1.1938107607868019e-06,29.018211839997093,2.0,True,0.001,0.0001,2.0,False,0.0,0.0
