amplitude,time_s,input_u,mc_hz,mean_only_hz,variance_corrected_hz,joint_gaussian_hz
0.0015,2.916,0.0015,8.15487628157144,7.131495566808203,8.404763883243822,8.147841629704915
0.0015,2.9170000000000003,0.0015,8.153792053437757,7.131495030859944,8.404763283518625,8.147841047205878
0.0015,2.918,0.0015,8.152789033510594,7.13149450007459,8.404762689778163,8.147840470508031
0.0015,2.919,0.0015,8.151867584629056,7.1314939744005,8.404762101962543,8.147839899553324
0.0015,2.92,0.0015,8.151026504111899,7.131493453786532,8.40476152001251,8.147839334284301
0.0015,2.9210000000000003,0.0015,8.150244507448404,7.131492938182062,8.404760943869375,8.147838774644075
0.0015,2.922,0.0015,8.14953688678287,7.131492427536981,8.404760373475014,8.147838220576325
0.0015,2.923,0.0015,8.148877289824618,7.131491921801651,8.404759808771956,8.147837672025315
0.0015,2.924,0.0015,8.148274805067773,7.131491420926982,8.404759249703229,8.147837128935834
0.0015,2.9250000000000003,0.0015,8.147716562192716,7.131490924864326,8.404758696212468,8.147836591253263
0.0015,2.926,0.0015,8.147191207797636,7.13149043356554,8.404758148243875,8.147836058923474
0.0015,2.927,0.0015,8.146701125334873,7.131489946982979,8.404757605742192,8.147835531892946
0.0015,2.928,0.0015,8.146237391875065,7.13148946506944,8.404757068652737,8.147835010108652
0.0015,2.9290000000000003,0.0015,8.145794484880215,7.131488987778223,8.404756536921338,8.147834493518086
0.0015,2.93,0.0015,8.145356990988116,7.131488515063092,8.40475601049442,8.147833982069315
0.0015,2.931,0.0015,8.144930655318849,7.131488046878252,8.404755489318886,8.147833475710872
0.0015,2.932,0.0015,8.144503889142618,7.13148758317838,8.40475497334221,8.147832974391838
0.0015,2.9330000000000003,0.0015,8.14408521309094,7.131487123918615,8.404754462512363,8.147832478061794
0.0015,2.934,0.0015,8.143654512914456,7.131486669054524,8.404753956777872,8.147831986670834
0.0015,2.935,0.0015,8.143220123850757,7.131486218542152,8.404753456087754,8.147831500169527
0.0015,2.936,0.0015,8.142770709427321,7.1314857723379435,8.404752960391544,8.14783101850897
0.0015,2.9370000000000003,0.0015,8.142305058524977,7.131485330398802,8.404752469639261,8.147830541640722
0.0015,2.938,0.0015,8.141828728721423,7.131484892682048,8.404751983781452,8.147830069516836
0.0015,2.939,0.0015,8.141344130021018,7.1314844591454625,8.404751502769154,8.147829602089852
0.0015,2.94,0.0015,8.140845515070046,7.131484029747211,8.40475102655389,8.147829139312787
0.0015,2.9410000000000003,0.0015,8.140341818422506,7.1314836044459,8.404750555087658,8.147828681139103
0.0015,2.942,0.0015,8.139824018134158,7.131483183200524,8.404750088322944,8.147828227522746
0.0015,2.943,0.0015,8.139312380376767,7.13148276597052,8.404749626212721,8.147827778418124
0.0015,2.944,0.0015,8.138796418771026,7.131482352715714,8.404749168710401,8.147827333780098
0.0015,2.9450000000000003,0.0015,8.1382880665249,7.131481943396344,8.404748715769912,8.147826893563993
0.0015,2.946,0.0015,8.137786984990898,7.131481537973024,8.404748267345596,8.147826457725545
0.0015,2.947,0.0015,8.137299564437626,7.131481136406786,8.404747823392263,8.14782602622098
0.0015,2.948,0.0015,8.136843155381978,7.131480738659038,8.404747383865203,8.147825599006918
0.0015,2.9490000000000003,0.0015,8.136419179052785,7.131480344691578,8.404746948720119,8.147825176040444
0.0015,2.95,0.0015,8.136033169793127,7.131479954466593,8.404746517913168,8.147824757279055
0.0015,2.951,0.0015,8.135686658246895,7.131479567946641,8.404746091400941,8.147824342680696
0.0015,2.952,0.0015,8.135395904689686,7.131479185094634,8.404745669140492,8.147823932203705
0.0015,2.9530000000000003,0.0015,8.135156516714598,7.1314788058739085,8.404745251089283,8.147823525806846
0.0015,2.954,0.0015,8.134978596765219,7.13147843024812,8.404744837205167,8.147823123449308
0.0015,2.955,0.0015,8.134867717509389,7.131478058181302,8.40474442744649,8.147822725090672
0.0015,2.956,0.0015,8.134821253199398,7.131477689637859,8.404744021771958,8.147822330690932
0.0015,2.9570000000000003,0.0015,8.134854038611556,7.13147732458253,8.40474362014072,8.147821940210479
0.0015,2.958,0.0015,8.134965276398878,7.131476962980428,8.404743222512305,8.147821553610095
0.0015,2.959,0.0015,8.135162925950029,7.131476604797002,8.404742828846697,8.147821170850964
0.0015,2.96,0.0015,8.135441297075486,7.131476249998049,8.404742439104226,8.147820791894677
0.0015,2.9610000000000003,0.0015,8.135801273016526,7.131475898549713,8.40474205324565,8.147820416703155
0.0015,2.962,0.0015,8.136245635484705,7.131475550418465,8.404741671232108,8.147820045238753
0.0015,2.963,0.0015,8.13676927985968,7.131475205571137,8.404741293025133,8.147819677464176
0.0015,2.964,0.0015,8.137374380310328,7.131474863974856,8.404740918586635,8.147819313342511
0.0015,2.9650000000000003,0.0015,8.138061564630418,7.131474525597119,8.40474054787892,8.147818952837198
0.0015,2.966,0.0015,8.138824444610167,7.131474190405699,8.40474018086466,8.14781859591208
0.0015,2.967,0.0015,8.139665219015212,7.131473858368743,8.404739817506906,8.147818242531311
0.0015,2.968,0.0015,8.140575360603787,7.131473529454688,8.404739457769063,8.147817892659463
0.0015,2.9690000000000003,0.0015,8.14155390826009,7.1314732036322805,8.404739101614927,8.147817546261404
0.0015,2.97,0.0015,8.14259081014912,7.131472880870609,8.404738749008647,8.147817203302376
0.0015,2.971,0.0015,8.14368106527597,7.131472561139039,8.404738399914722,8.147816863748
0.0015,2.972,0.0015,8.144819371771419,7.13147224440726,8.404738054297992,8.147816527564185
0.0015,2.9730000000000003,0.0015,8.146005397683727,7.131471930645265,8.4047377121237,8.147816194717233
0.0015,2.974,0.0015,8.147221500334924,7.13147161982334,8.404737373357396,8.147815865173737
0.0015,2.975,0.0015,8.14846929661577,7.131471311912064,8.404737037964978,8.147815538900671
0.0015,2.976,0.0015,8.149739377556987,7.131471006882335,8.404736705912686,8.147815215865299
0.0015,2.9770000000000003,0.0015,8.15102877263137,7.131470704705317,8.40473637716711,8.147814896035227
0.0015,2.978,0.0015,8.152322792524464,7.131470405352471,8.40473605169517,8.147814579378396
0.0015,2.979,0.0015,8.153617883393098,7.13147010879554,8.404735729464116,8.147814265863058
0.0015,2.98,0.0015,8.154905582210777,7.131469815006558,8.40473541044151,8.147813955457774
0.0015,2.9810000000000003,0.0015,8.156179668250473,7.131469523957837,8.404735094595269,8.147813648131438
0.0015,2.982,0.0015,8.157436456904794,7.131469235621957,8.404734781893602,8.14781334385324
0.0015,2.983,0.0015,8.158660201041428,7.131468949971776,8.404734472305046,8.147813042592691
0.0015,2.984,0.0015,8.159854630955692,7.13146866698043,8.404734165798468,8.147812744319598
0.0015,2.9850000000000003,0.0015,8.161009193175582,7.131468386621331,8.404733862343036,8.147812449004057
0.0015,2.986,0.0015,8.162120098848046,7.131468108868124,8.404733561908206,8.147812156616501
0.0015,2.987,0.0015,8.163182879874146,7.13146783369475,8.404733264463772,8.147811867127633
0.0015,2.988,0.0015,8.164193288220673,7.1314675610754,8.404732969979793,8.147811580508444
0.0015,2.9890000000000003,0.0015,8.165134007786348,7.131467290984521,8.404732678426688,8.147811296730227
0.0015,2.99,0.0015,8.166013410079211,7.1314670233968185,8.404732389775107,8.147811015764555
0.0015,2.991,0.0015,8.166824219401441,7.131466758287265,8.40473210399603,8.147810737583292
0.0015,2.992,0.0015,8.167554433573432,7.131466495631037,8.404731821060723,8.14781046215859
0.0015,2.9930000000000003,0.0015,8.168202435891304,7.131466235403624,8.40473154094072,8.147810189462854
0.0015,2.994,0.0015,8.168766414106592,7.131465977580712,8.404731263607864,8.14780991946879
0.0015,2.995,0.0015,8.169239634873257,7.131465722138237,8.404730989034276,8.147809652149379
0.0015,2.996,0.0015,8.169625172405013,7.131465469052398,8.404730717192333,8.147809387477837
0.0015,2.9970000000000003,0.0015,8.169917405381419,7.131465218299627,8.404730448054726,8.147809125427703
0.0015,2.998,0.0015,8.170107126648926,7.131464969856566,8.404730181594381,8.147808865972726
0.0015,2.999,0.0015,8.17019276023595,7.131464723700123,8.404729917784527,8.147808609086947
0.0015,3.0,0.0015,8.170176942422268,7.131464479807403,8.404729656598642,8.147808354744674
0.0015,3.0010000000000003,0.0015,8.170053400294757,7.13146423815578,8.404729398010472,8.147808102920438
0.0015,3.0020000000000002,0.0015,8.169826584067218,7.131463998722828,8.404729141994023,8.147807853589079
0.0015,3.003,0.0015,8.169505126988764,7.131463761486349,8.404728888523575,8.14780760672563
0.0015,3.004,0.0015,8.16907364055741,7.131463526424375,8.404728637573655,8.14780736230541
0.0015,3.0050000000000003,0.0015,8.168532337210738,7.131463293515144,8.404728389119033,8.14780712030397
0.0015,3.0060000000000002,0.0015,8.167886773120667,7.131463062737123,8.404728143134763,8.147806880697118
0.0015,3.007,0.0015,8.167123458934588,7.131462834068991,8.404727899596107,8.147806643460902
0.0015,3.008,0.0015,8.166266540824028,7.131462607489651,8.404727658478627,8.147806408571583
0.0015,3.0090000000000003,0.0015,8.165306310579469,7.131462382978185,8.40472741975807,8.147806176005703
0.0015,3.0100000000000002,0.0015,8.164261725430547,7.1314621605139275,8.404727183410476,8.147805945740009
0.0015,3.011,0.0015,8.163116365549675,7.131461940076387,8.404726949412094,8.147805717751476
0.0015,3.012,0.0015,8.161878615050696,7.1314617216452945,8.404726717739429,8.147805492017342
0.0015,3.0130000000000003,0.0015,8.160559282785632,7.1314615052005665,8.404726488369207,8.147805268515047
0.0015,3.0140000000000002,0.0015,8.159163207164793,7.131461290722353,8.404726261278393,8.147805047222256
0.0015,3.015,0.0015,8.157687908134426,7.131461078190955,8.404726036444178,8.147804828116874
0.0015,3.016,0.0015,8.156156799025783,7.131460867586911,8.404725813844,8.147804611177007
0.0015,3.0170000000000003,0.0015,8.154569487870294,7.13146065889094,8.404725593455492,8.147804396380986
0.0015,3.0180000000000002,0.0015,8.152929000101166,7.131460452083955,8.404725375256527,8.147804183707356
0.0015,3.019,0.0015,8.151254031306674,7.131460247147055,8.404725159225212,8.147803973134916
0.0015,3.02,0.0015,8.149550827749188,7.131460044061528,8.404724945339854,8.147803764642621
0.0015,3.0210000000000004,0.0015,8.1478266203924,7.131459842808871,8.404724733578988,8.147803558209665
0.0015,3.0220000000000002,0.0015,8.146089580536737,7.1314596433707305,8.404724523921345,8.147803353815437
0.0015,3.023,0.0015,8.144359159826825,7.1314594457289555,8.404724316345895,8.147803151439549
0.0015,3.024,0.0015,8.142640589330826,7.131459249865586,8.40472411083181,8.147802951061811
0.0015,3.0250000000000004,0.0015,8.140943462435894,7.1314590557628215,8.404723907358447,8.14780275266221
0.0015,3.0260000000000002,0.0015,8.139282266980151,7.13145886340305,8.404723705905406,8.14780255622099
0.0015,3.027,0.0015,8.137666254573652,7.131458672768837,8.404723506452477,8.14780236171853
0.0015,3.028,0.0015,8.136107876797809,7.1314584838429225,8.40472330897964,8.147802169135453
0.0015,3.0290000000000004,0.0015,8.134627799429145,7.131458296608222,8.404723113467085,8.14780197845254
0.0015,3.0300000000000002,0.0015,8.133229776913,7.131458111047799,8.4047229198952,8.147801789650789
0.0015,3.031,0.0015,8.131929048780457,7.131457927144929,8.40472272824458,8.147801602711384
0.0015,3.032,0.0015,8.130729316609502,7.131457744883003,8.404722538495994,8.147801417615685
0.0015,3.0330000000000004,0.0015,8.129645075777242,7.1314575642456335,8.404722350630399,8.14780123434524
0.0015,3.0340000000000003,0.0015,8.12869337625959,7.131457385216549,8.404722164628993,8.147801052881809
0.0015,3.035,0.0015,8.127882460899317,7.1314572077796665,8.404721980473093,8.147800873207293
0.0015,3.036,0.0015,8.127215965913953,7.131457031919057,8.404721798144246,8.147800695303802
0.0015,3.0370000000000004,0.0015,8.126711278441103,7.131456857618958,8.404721617624178,8.147800519153625
0.0015,3.0380000000000003,0.0015,8.126367971049369,7.1314566848637515,8.404721438894782,8.147800344739215
0.0015,3.039,0.0015,8.126198503174955,7.131456513637979,8.404721261938139,8.1478001720432
0.0015,3.04,0.0015,8.126212561262118,7.1314563439263585,8.404721086736542,8.147800001048397
0.0015,3.041,0.0015,8.126406331898886,7.131456175713731,8.404720913272401,8.147799831737789
0.0015,3.0420000000000003,0.0015,8.1267838598351,7.131456008985097,8.40472074152835,8.1477996640945
0.0015,3.043,0.0015,8.127349554979139,7.1314558437256155,8.404720571487173,8.147799498101884
0.0015,3.044,0.0015,8.128110915129117,7.131455679920599,8.404720403131835,8.14779933374341
0.0015,3.045,0.0015,8.129072479602108,7.131455517555483,8.404720236445476,8.147799171002724
0.0015,3.0460000000000003,0.0015,8.130219337991505,7.131455356615873,8.404720071411383,8.14779900986366
0.0015,3.047,0.0015,8.13156024092117,7.131455197087507,8.404719908013034,8.147798850310174
0.0015,3.048,0.0015,8.13308844850693,7.131455038956261,8.404719746234075,8.147798692326411
0.0015,3.049,0.0015,8.13479861158233,7.131454882208168,8.404719586058297,8.14779853589667
0.0015,3.0500000000000003,0.0015,8.13668348140164,7.131454726829374,8.404719427469653,8.14779838100539
0.0015,3.051,0.0015,8.138747507079435,7.131454572806204,8.404719270452263,8.1477982276372
0.0015,3.052,0.0015,8.140972749395655,7.131454420125088,8.404719114990424,8.147798075776851
0.0015,3.053,0.0015,8.143344574534183,7.131454268772605,8.404718961068564,8.14779792540925
0.0015,3.0540000000000003,0.0015,8.145863674746268,7.131454118735455,8.404718808671264,8.147797776519475
0.0015,3.055,0.0015,8.148501468520363,7.131453970000486,8.40471865778329,8.14779762909274
0.0015,3.056,0.0015,8.151256015423499,7.13145382255467,8.40471850838953,8.147797483114404
0.0015,3.057,0.0015,8.154106217090614,7.131453676385108,8.404718360475043,8.14779733856997
0.0015,3.0580000000000003,0.0015,8.157048722905113,7.131453531479039,8.404718214025033,8.147797195445104
0.0015,3.059,0.0015,8.160055267244264,7.131453387823829,8.404718069024831,8.147797053725602
0.0015,3.06,0.0015,8.163121262449224,7.131453245406952,8.404717925459932,8.147796913397398
0.0015,3.061,0.0015,8.166209247301135,7.131453104216022,8.404717783316,8.147796774446565
0.0015,3.0620000000000003,0.0015,8.169316410807356,7.13145296423879,8.404717642578808,8.147796636859349
0.0015,3.063,0.0015,8.17241253754796,7.131452825463091,8.404717503234274,8.147796500622093
0.0015,3.064,0.0015,8.17548454714454,7.1314526878769255,8.40471736526846,8.147796365721288
0.0015,3.065,0.0015,8.178518544988725,7.131452551468391,8.404717228667595,8.147796232143559
0.0015,3.0660000000000003,0.0015,8.181491364817887,7.131452416225711,8.404717093418009,8.147796099875682
0.0015,3.067,0.0015,8.184382797916564,7.131452282137198,8.404716959506182,8.147795968904546
0.0015,3.068,0.0015,8.187170804578905,7.1314521491913405,8.404716826918737,8.147795839217178
0.0015,3.069,0.0015,8.189840049481106,7.131452017376692,8.404716695642412,8.14779571080074
0.0015,3.0700000000000003,0.0015,8.192374421581096,7.131451886681931,8.40471656566411,8.1477955836425
0.0015,3.071,0.0015,8.19476236524749,7.131451757095868,8.404716436970809,8.147795457729897
0.0015,3.072,0.0015,8.196984393810633,7.1314516286074,8.404716309549697,8.147795333050437
0.0015,3.073,0.0015,8.199018060798016,7.131451501205562,8.404716183388022,8.147795209591814
0.0015,3.0740000000000003,0.0015,8.200859049132296,7.131451374879471,8.404716058473184,8.147795087341795
0.0015,3.075,0.0015,8.202491256718073,7.131451249618379,8.404715934792716,8.147794966288302
0.0015,3.076,0.0015,8.20390391169847,7.131451125411605,8.404715812334258,8.147794846419343
0.0015,3.077,0.0015,8.205086247086925,7.131451002248635,8.404715691085599,8.147794727723083
0.0015,3.0780000000000003,0.0015,8.206028195859984,7.131450880119025,8.404715571034624,8.147794610187784
0.0015,3.079,0.0015,8.206730989598528,7.131450759012408,8.404715452169345,8.147794493801854
0.0015,3.08,0.0015,8.207186039785537,7.131450638918587,8.40471533447792,8.147794378553746
0.0015,3.081,0.0015,8.207392427900356,7.1314505198274105,8.404715217948592,8.147794264432125
0.0015,3.0820000000000003,0.0015,8.207353427903882,7.13145040172886,8.40471510256973,8.147794151425702
0.0015,3.083,0.0015,8.207065159251751,7.131450284613001,8.404714988329841,8.147794039523298
0.0015,3.084,0.0015,8.206525831917265,7.1314501684699945,8.404714875217506,8.1477939287139
0.0015,3.085,0.0015,8.205755400284675,7.131450053290124,8.40471476322146,8.147793818986571
0.0015,3.0860000000000003,0.0015,8.204754014905328,7.131449939063746,8.404714652330542,8.147793710330463
0.0015,3.087,0.0015,8.203526502300367,7.131449825781317,8.404714542533673,8.14779360273488
0.0015,3.088,0.0015,8.20208331336014,7.13144971343342,8.404714433819928,8.147793496189205
0.0015,3.089,0.0015,8.200439630823091,7.131449602010683,8.40471432617847,8.147793390682924
0.0015,3.0900000000000003,0.0015,8.198614301782456,7.131449491503854,8.404714219598555,8.147793286205657
0.0015,3.091,0.0015,8.19661758879316,7.131449381903786,8.404714114069575,8.147793182747096
0.0015,3.092,0.0015,8.194458158945817,7.131449273201391,8.404714009581014,8.14779308029705
0.0015,3.093,0.0015,8.192157309729994,7.131449165387703,8.404713906122467,8.147792978845441
0.0015,3.0940000000000003,0.0015,8.189735135931299,7.131449058453822,8.404713803683618,8.147792878382266
0.0015,3.095,0.0015,8.187212472042718,7.131448952390966,8.404713702254266,8.147792778897646
0.0015,3.096,0.0015,8.184604228260685,7.131448847190393,8.404713601824318,8.147792680381775
0.0015,3.097,0.0015,8.181932172135642,7.131448742843506,8.404713502383778,8.147792582824986
0.0015,3.0980000000000003,0.0015,8.179209865691782,7.131448639341749,8.404713403922743,8.147792486217668
0.0015,3.099,0.0015,8.176462045504582,7.131448536676679,8.404713306431425,8.14779239055032
0.0015,3.1,0.0015,8.173704081387,7.131448434839915,8.404713209900098,8.14779229581355
0.0015,3.101,0.0015,8.170963146265342,7.131448333823188,8.404713114319168,8.14779220199804
0.0015,3.1020000000000003,0.0015,8.168253862719842,7.131448233618278,8.404713019679146,8.147792109094574
0.0015,3.103,0.0015,8.16559307821304,7.131448134217071,8.404712925970589,8.147792017094034
0.0015,3.104,0.0015,8.162994434050672,7.131448035611522,8.404712833184199,8.14779192598736
0.0015,3.105,0.0015,8.160477876551903,7.1314479377936895,8.404712741310748,8.147791835765647
0.0015,3.1060000000000003,0.0015,8.158065018962654,7.131447840755686,8.404712650341073,8.147791746420028
0.0015,3.107,0.0015,8.15575604121452,7.131447744489705,8.404712560266185,8.147791657941728
0.0015,3.108,0.0015,8.153559711459753,7.131447648988034,8.404712471077085,8.14779157032207
0.0015,3.109,0.0015,8.151496693094984,7.131447554243023,8.40471238276493,8.14779148355248
0.0015,3.1100000000000003,0.0015,8.149580859693769,7.131447460247102,8.404712295320959,8.147791397624442
0.0015,3.111,0.0015,8.147807075586268,7.131447366992776,8.404712208736461,8.147791312529543
0.0015,3.112,0.0015,8.146182044341934,7.131447274472636,8.40471212300285,8.147791228259436
0.0015,3.113,0.0015,8.14471329549655,7.131447182679334,8.40471203811162,8.147791144805879
0.0015,3.1140000000000003,0.0015,8.143403783210557,7.131447091605601,8.404711954054335,8.147791062160703
0.0015,3.115,0.0015,8.14225535595259,7.131447001244232,8.404711870822645,8.147790980315824
0.0015,3.116,0.0015,8.141265091629531,7.131446911588112,8.404711788408303,8.147790899263219
0.0015,3.117,0.0015,8.140431193607153,7.131446822630179,8.404711706803118,8.14779081899498
0.0015,3.1180000000000003,0.0015,8.139753801986021,7.131446734363456,8.404711625999019,8.147790739503243
0.0015,3.119,0.0015,8.139224754760601,7.131446646781041,8.404711545987968,8.147790660780267
0.0015,3.12,0.0015,8.138840972126332,7.131446559876054,8.404711466762041,8.14779058281833
0.0015,3.121,0.0015,8.13860072248253,7.131446473641746,8.404711388313382,8.147790505609835
0.0015,3.1220000000000003,0.0015,8.138489506232673,7.131446388071404,8.404711310634209,8.147790429147244
0.0015,3.123,0.0015,8.138503024900967,7.1314463031583895,8.404711233716833,8.14779035342309
0.0015,3.124,0.0015,8.138629666835111,7.131446218896127,8.40471115755363,8.147790278429989
0.0015,3.125,0.0015,8.138861475294927,7.1314461352781,8.404711082137032,8.14779020416061
0.0015,3.1260000000000003,0.0015,8.139203622554904,7.131446052297871,8.404711007459618,8.147790130607746
0.0015,3.1270000000000002,0.0015,8.139631983080877,7.131445969949061,8.404710933513952,8.147790057764212
0.0015,3.128,0.0015,8.140135677328674,7.131445888225351,8.404710860292736,8.147789985622895
0.0015,3.129,0.0015,8.140713506330648,7.1314458071204925,8.40471078778871,8.147789914176796
0.0015,3.1300000000000003,0.0015,8.14135556669185,7.1314457266282965,8.404710715994696,8.147789843418938
0.0015,3.1310000000000002,0.0015,8.142047332451028,7.131445646742639,8.404710644903595,8.14778977334246
0.0015,3.132,0.0015,8.142789867244327,7.131445567457444,8.40471057450838,8.147789703940521
0.0015,3.133,0.0015,8.143575372862559,7.131445488766691,8.40471050480209,8.147789635206388
0.0015,3.1340000000000003,0.0015,8.1444010404424,7.131445410664475,8.404710435777822,8.147789567133383
0.0015,3.1350000000000002,0.0015,8.145248859992948,7.131445333144879,8.404710367428763,8.14778949971487
0.0015,3.136,0.0015,8.14612136106185,7.131445256202087,8.404710299748157,8.147789432944329
0.0015,3.137,0.0015,8.147021889397733,7.131445179830332,8.404710232729297,8.147789366815246
0.0015,3.1380000000000003,0.0015,8.147945946602801,7.131445104023891,8.404710166365588,8.14778930132123
0.0015,3.1390000000000002,0.0015,8.14888655563224,7.131445028777117,8.40471010065046,8.147789236455928
0.0015,3.14,0.0015,8.14984707749106,7.131444954084412,8.40471003557744,8.14778917221303
0.0015,3.141,0.0015,8.150819631484698,7.131444879940237,8.404709971140097,8.147789108586322
0.0015,3.1420000000000003,0.0015,8.151813362706893,7.131444806339103,8.404709907332048,8.14778904556964
0.0015,3.1430000000000002,0.0015,8.15281410630046,7.131444733275575,8.404709844147035,8.147788983156886
0.0015,3.144,0.0015,8.153838248759934,7.131444660744286,8.404709781578804,8.147788921341999
0.0015,3.145,0.0015,8.154881043132951,7.131444588739908,8.404709719621183,8.14778886011902
0.0015,3.1460000000000004,0.0015,8.155936814893654,7.13144451725717,8.404709658268072,8.147788799482015
0.0015,3.1470000000000002,0.0015,8.157023978947633,7.131444446290856,8.404709597513422,8.147788739425122
0.0015,3.148,0.0015,8.158135337179603,7.131444375835799,8.404709537351234,8.147788679942538
0.0015,3.149,0.0015,8.159280592968917,7.131444305886886,8.40470947777559,8.147788621028509
0.0015,3.1500000000000004,0.0015,8.160452418868466,7.131444236439056,8.404709418780635,8.147788562677368
0.0015,3.1510000000000002,0.0015,8.161659699791802,7.131444167487298,8.404709360360538,8.14778850488348
0.0015,3.152,0.0015,8.162904310894069,7.131444099026649,8.404709302509566,8.147788447641254
0.0015,3.153,0.0015,8.164190528661633,7.13144403105221,8.404709245222007,8.147788390945191
0.0015,3.1540000000000004,0.0015,8.165517679939107,7.131443963559097,8.404709188492218,8.1477883347898
0.0015,3.1550000000000002,0.0015,8.16688721946688,7.131443896542507,8.404709132314654,8.147788279169694
0.0015,3.156,0.0015,8.16829422677895,7.131443829997671,8.404709076683773,8.147788224079513
0.0015,3.157,0.0015,8.16974090369132,7.131443763919876,8.404709021594089,8.147788169513953
0.0015,3.1580000000000004,0.0015,8.171230549947143,7.131443698304452,8.404708967040197,8.14778811546777
0.0015,3.1590000000000003,0.0015,8.172759970540778,7.131443633146765,8.404708913016757,8.147788061935756
0.0015,3.16,0.0015,8.174325928030644,7.131443568442251,8.404708859518434,8.147788008912778
0.0015,3.161,0.0015,8.175922245348636,7.131443504186365,8.404708806539993,8.147787956393747
0.0015,3.1620000000000004,0.0015,8.177551047297355,7.131443440374621,8.404708754076227,8.14778790437362
0.0015,3.1630000000000003,0.0015,8.179194271842261,7.131443377002595,8.404708702121978,8.147787852847392
0.0015,3.164,0.0015,8.180863876196984,7.1314433140658675,8.404708650672166,8.147787801810141
0.0015,3.165,0.0015,8.182542342374454,7.131443251560092,8.404708599721724,8.147787751256956
0.0015,3.1660000000000004,0.0015,8.184228662098754,7.131443189480967,8.404708549265683,8.147787701183
0.0015,3.1670000000000003,0.0015,8.18592135695273,7.131443127824219,8.40470849929907,8.147787651583496
0.0015,3.168,0.0015,8.187603544410742,7.13144306658563,8.404708449817004,8.147787602453683
0.0015,3.169,0.0015,8.1892687727258,7.131443005761002,8.404708400814634,8.147787553788854
0.0015,3.1700000000000004,0.0015,8.190900152068997,7.131442945346213,8.404708352287155,8.147787505584377
0.0015,3.1710000000000003,0.0015,8.192503760587831,7.131442885337155,8.404708304229828,8.147787457835634
0.0015,3.172,0.0015,8.194059834347529,7.131442825729778,8.40470825663794,8.14778741053807
0.0015,3.173,0.0015,8.19556939516159,7.1314427665200535,8.404708209506827,8.147787363687158
0.0015,3.174,0.0015,8.19701746286805,7.131442707704011,8.4047081628319,8.147787317278445
0.0015,3.1750000000000003,0.0015,8.198400586138648,7.131442649277717,8.404708116608587,8.147787271307513
0.0015,3.176,0.0015,8.199705366554321,7.131442591237274,8.404708070832365,8.14778722576996
0.0015,3.177,0.0015,8.200917933457086,7.131442533578818,8.404708025498758,8.147787180661478
0.0015,3.178,0.0015,8.202042221715464,7.131442476298532,8.404707980603352,8.147787135977746
0.0015,3.1790000000000003,0.0015,8.203068497956012,7.131442419392637,8.404707936141744,8.14778709171454
0.0015,3.18,0.0015,8.203987312496563,7.1314423628573715,8.404707892109606,8.147787047867629
0.0015,3.181,0.0015,8.2048021945928,7.1314423066890535,8.404707848502655,8.147787004432866
0.0015,3.182,0.0015,8.205502346683987,7.131442250884004,8.404707805316601,8.147786961406126
0.0015,3.1830000000000003,0.0015,8.206078221323814,7.13144219543859,8.40470776254727,8.147786918783318
0.0015,3.184,0.0015,8.206535245216454,7.131442140349208,8.404707720190475,8.147786876560406
0.0015,3.185,0.0015,8.206865967828797,7.13144208561231,8.404707678242085,8.1477868347334
0.0015,3.186,0.0015,8.207074786526924,7.1314420312243705,8.404707636698024,8.147786793298321
0.0015,3.1870000000000003,0.0015,8.20715435185973,7.131441977181895,8.40470759555424,8.147786752251257
0.0015,3.188,0.0015,8.207108642328857,7.131441923481425,8.404707554806734,8.147786711588328
0.0015,3.189,0.0015,8.206937501333268,7.131441870119541,8.40470751445155,8.147786671305681
0.0015,3.19,0.0015,8.206644183590981,7.131441817092872,8.404707474484743,8.14778663139953
0.0015,3.1910000000000003,0.0015,8.206235989737378,7.1314417643980486,8.404707434902425,8.147786591866094
0.0015,3.192,0.0015,8.205712231787842,7.131441712031756,8.404707395700775,8.147786552701648
0.0015,3.193,0.0015,8.205076051372503,7.131441659990721,8.40470735687597,8.1477865139025
0.0015,3.194,0.0015,8.204328548663963,7.13144160827168,8.40470731842424,8.147786475465008
0.0015,3.1950000000000003,0.0015,8.203480028038594,7.131441556871413,8.40470728034186,8.147786437385532
0.0015,3.196,0.0015,8.202527836383082,7.13144150578674,8.404707242625117,8.147786399660491
0.0015,3.197,0.0015,8.201488250710112,7.131441455014498,8.404707205270373,8.147786362286364
0.0015,3.198,0.0015,8.20035847894893,7.131441404551565,8.404707168273998,8.14778632525962
0.0015,3.1990000000000003,0.0015,8.199155212272423,7.131441354394844,8.4047071316324,8.147786288576796
0.0015,3.2,0.0015,8.197876044103074,7.131441304541288,8.404707095342053,8.147786252234436
0.0015,3.201,0.0015,8.196526000712344,7.1314412549878465,8.404707059399408,8.147786216229152
0.0015,3.202,0.0015,8.195124299183567,7.13144120573153,8.404707023801015,8.14778618055756
0.0015,3.2030000000000003,0.0015,8.193661144902508,7.131441156769375,8.404706988543412,8.147786145216317
0.0015,3.204,0.0015,8.1921493277607,7.131441108098427,8.404706953623199,8.147786110202137
0.0015,3.205,0.0015,8.19059183184707,7.13144105971577,8.404706919037007,8.147786075511728
0.0015,3.206,0.0015,8.189006063593535,7.131441011618537,8.404706884781492,8.147786041141863
0.0015,3.2070000000000003,0.0015,8.187381377221076,7.13144096380386,8.404706850853334,8.147786007089339
